9547;71276269677312.00000;71274630787072.00000
7876;71276883565056.00000;71276653344000.00000
3169;71279038434304.00000;71278685446144.00000
2247;71280981264896.00000;71280723233024.00000
9708;71282925960704.00000;71282734946304.00000
2703;71284979049984.00000;71284751057920.00000
5005;71287021090304.00000;71286766687232.00000
5575;71288973151488.00000;71288776146432.00000
2792;71291014748928.00000;71290787428352.00000
7848;71293062611968.00000;71292811396608.00000
1386;71296756713472.00000;71296362180608.00000
9622;71298592998144.00000;71298372374016.00000
6743;71300742757376.00000;71300382745088.00000
4888;71302586366208.00000;71302394451968.00000
4543;71304633472000.00000;71304400459008.00000
6414;71306681396992.00000;71306410392064.00000
7919;71308628468992.00000;71308425462272.00000
9661;71310673786624.00000;71310434920448.00000
2672;71312720820224.00000;71312441404416.00000
8371;71314671369472.00000;71314461372672.00000
5513;71318333657600.00000;71317840649728.00000
3382;71320038331136.00000;71319850836992.00000
2095;71322247960832.00000;71321859681536.00000
3817;71324606299904.00000;71323878665216.00000
5358;71326138176256.00000;71325896916224.00000
8165;71328092345856.00000;71327905646080.00000
2127;71330132175104.00000;71329918167808.00000
9011;71332384357120.00000;71331948869632.00000
8863;71334233944320.00000;71333959927296.00000
4137;71336178757632.00000;71335982713600.00000
4410;71340073194240.00000;71339656358400.00000
2173;71341915305984.00000;71341682545920.00000
5864;71344164418304.00000;71343695123456.00000
8294;71346617684736.00000;71345709608960.00000
4568;71347944232192.00000;71347718142720.00000
8760;71350007965184.00000;71349729629696.00000
7315;71352058981376.00000;71351738712064.00000
2135;71353991048192.00000;71353752761344.00000
5463;71355961131776.00000;71355770728960.00000
5014;71358086347776.00000;71357778312704.00000
8611;71361569518080.00000;71361056794880.00000
4235;71363410003200.00000;71363063844864.00000
8429;71365368381440.00000;71365077520896.00000
6365;71367407003136.00000;71367089538560.00000
1073;71369354906624.00000;71369105037824.00000
8649;71371504809728.00000;71371116244992.00000
9499;71373345332224.00000;71373130769152.00000
9640;71375394429696.00000;71375154072064.00000
7049;71377441435136.00000;71377178414848.00000
3020;71379391061504.00000;71379196859392.00000
4352;71383189057536.00000;71382683607296.00000
5088;71384915389440.00000;71384691928576.00000
8883;71386973289984.00000;71386701636352.00000
2985;71389013808384.00000;71388708019456.00000
5406;71391059980288.00000;71390729983488.00000
2880;71393108818176.00000;71392747648000.00000
5264;71395055385600.00000;71394752898048.00000
8610;71397004137472.00000;71396763936000.00000
5580;71398968841472.00000;71398775006464.00000
3169;71401102474240.00000;71400787422208.00000
3359;71404577006080.00000;71404167139072.00000
6920;71406425778432.00000;71406186014976.00000
5984;71408572698880.00000;71408201108480.00000
1499;71410420412928.00000;71410215401216.00000
8705;71412472675584.00000;71412220819200.00000
6881;71414510251008.00000;71414244163072.00000
4572;71416531341056.00000;71416258715392.00000
2461;71418511560960.00000;71418292205056.00000
2375;71420759500800.00000;71420315604992.00000
8409;71422611030784.00000;71422322360320.00000
2284;71426293322240.00000;71425677413376.00000
9998;71427931340800.00000;71427681443072.00000
3390;71430081851904.00000;71429701005312.00000
5903;71431928928768.00000;71431708317184.00000
1206;71433966074368.00000;71433723449088.00000
8003;71436015555328.00000;71435732236800.00000
8593;71438063443712.00000;71437742486784.00000
7004;71440008609536.00000;71439750926080.00000
6928;71442057280512.00000;71441755302144.00000
6242;71444006600448.00000;71443788136960.00000
5367;71447696207104.00000;71447101146624.00000
8303;71449338726144.00000;71449121072896.00000
7765;71451488785920.00000;71451128841984.00000
7351;71453372201984.00000;71453184263168.00000
5307;71455477039616.00000;71455193416704.00000
1881;71457424743424.00000;71457219192576.00000
2425;71459470589440.00000;71459225532928.00000
2602;71461451943168.00000;71461255943680.00000
2727;71463561739008.00000;71463269386496.00000
7497;71465506482688.00000;71465286931712.00000
9120;71469605721856.00000;71468698759680.00000
7692;71470945266432.00000;71470711354624.00000
6088;71473093853696.00000;71472727405568.00000
2284;71474931562752.00000;71474744674304.00000
9692;71476974344704.00000;71476757477376.00000
7553;71479023218688.00000;71478762056704.00000
3200;71481071678976.00000;71480783896832.00000
4002;71483015335936.00000;71482802475008.00000
4426;71485065737472.00000;71484811823104.00000
6180;71487116442112.00000;71486816369152.00000
13926271754560;71561561673472.00000;71561159332096.00000
61648704057474;71563922617088.00000;71563179291136.00000
81646272527713;71565454982912.00000;71565210007808.00000
68547134412377;71567499777280.00000;71567224687616.00000
47884379028024;71569546138112.00000;71569251006208.00000
32728250968638;71571491606016.00000;71571277593344.00000
16373480634277;71573547762176.00000;71573288857344.00000
64901153638918;71575588013312.00000;71575317017600.00000
88451261625839;71577538065408.00000;71577334740480.00000
20745220307692;71579580238848.00000;71579352225024.00000
96780300868579;71583474598400.00000;71582962879488.00000
57915940187382;71585316942336.00000;71584967558656.00000
68561418351688;71587165589248.00000;71586972591360.00000
97978857523935;71589212870400.00000;71588990726400.00000
40584250554182;71591255762432.00000;71591009928448.00000
50790914163832;71593405651968.00000;71593023671296.00000
41320492843723;71595249787648.00000;71595055014144.00000
47524740163364;71597398916864.00000;71597060161280.00000
36463328109914;71599351505664.00000;71599070505472.00000
49754872934720;71601291809792.00000;71601089976576.00000
72607249656285;71605899523840.00000;71604566387968.00000
72353962122302;71606930313984.00000;71606573714688.00000
47483978844731;71608782240000.00000;71608589244160.00000
77524731322120;71610955464960.00000;71610610441728.00000
15035967106059;71612861304320.00000;71612627176960.00000
96071395147098;71614922711040.00000;71614650480384.00000
76330618344423;71616959612672.00000;71616660044544.00000
64565985109252;71618904562432.00000;71618678361344.00000
28001701795744;71620952526080.00000;71620686068224.00000
91650382394905;71623005188864.00000;71622693072384.00000
31015677114806;71626790844416.00000;71626197625600.00000
27915689548283;71628438527488.00000;71628247435264.00000
52371201921849;71630481853952.00000;71630264786432.00000
42042231229674;71632521673984.00000;71632283604736.00000
36038879991186;71634585110784.00000;71634330641664.00000
92023227262010;71636619816448.00000;71636337938688.00000
