5775;74676720216320.00000;74676309254400.00000
3685;74678661913344.00000;74678325248768.00000
5815;74680607324416.00000;74680342074112.00000
7093;74682652876032.00000;74682350745600.00000
7583;74684702295808.00000;74684357400320.00000
6991;74686567736832.00000;74686373972480.00000
3589;74688694543360.00000;74688413410560.00000
4187;74690744538368.00000;74690424963840.00000
6061;74692790627840.00000;74692430016512.00000
2503;74694737821696.00000;74694434431488.00000
8299;74698419761408.00000;74697808507136.00000
9883;74700263693312.00000;74699815661056.00000
1781;74702108198912.00000;74701844968192.00000
1988;74704170252032.00000;74703858564864.00000
6877;74706102606336.00000;74705872249600.00000
2540;74708152194560.00000;74707874823680.00000
6622;74710199033856.00000;74709884638464.00000
1268;74712153381376.00000;74711892733952.00000
4642;74714099901696.00000;74713899518720.00000
8561;74716137671680.00000;74715915988224.00000
8053;74719824895488.00000;74719217897472.00000
6037;74721463094016.00000;74721228667904.00000
6976;74723620628736.00000;74723235127296.00000
6742;74725558473216.00000;74725242539008.00000
1571;74727504957440.00000;74727245481216.00000
1965;74729555954944.00000;74729249326080.00000
5654;74731498303232.00000;74731260381440.00000
7287;74733554271488.00000;74733267834112.00000
6043;74735596300544.00000;74735276709120.00000
9927;74737644521984.00000;74737281412864.00000
7871;74741228005376.00000;74740716009472.00000
9497;74742968268544.00000;74742732792576.00000
1767;74745015417088.00000;74744747538944.00000
9758;74746955223552.00000;74746758749696.00000
7938;74749020241408.00000;74748770239744.00000
2376;74751168538368.00000;74750777533184.00000
3853;74753116185856.00000;74752792148992.00000
8669;74755050330368.00000;74754805599232.00000
1544;74757100996096.00000;74756811928576.00000
9301;74759152587264.00000;74758827628800.00000
4476;74762836372480.00000;74762118477568.00000
1656;74764573081088.00000;74764134113024.00000
2794;74766422715904.00000;74766147498496.00000
8248;74768371777024.00000;74768156474624.00000
2078;74770415248896.00000;74770178035456.00000
8370;74772461073408.00000;74772180492800.00000
1410;74774507074560.00000;74774189113856.00000
4585;74776453604352.00000;74776196300800.00000
3031;74778501140736.00000;74778214875392.00000
6138;74780444617984.00000;74780231613696.00000
6671;74784137395712.00000;74783519018240.00000
7131;74785770884608.00000;74785525615104.00000
1126;74787921840640.00000;74787532455168.00000
8821;74789765807872.00000;74789550816000.00000
2361;74791814633728.00000;74791560397056.00000
6106;74794374417152.00000;74793573569280.00000
3046;74795909637888.00000;74795587168000.00000
7055;74797865257984.00000;74797596577536.00000
3972;74800312841728.00000;74799599718912.00000
1225;74801850310912.00000;74801612725504.00000
7172;74805330628352.00000;74804933983744.00000
5286;74807173482496.00000;74806949784576.00000
8514;74809289359104.00000;74808951643904.00000
6123;74811679529728.00000;74810965110272.00000
1839;74813214760192.00000;74812971791360.00000
2277;74815366432512.00000;74814983184896.00000
5145;74817214590208.00000;74816988891392.00000
3686;74819269026816.00000;74819005359872.00000
8242;74821215169280.00000;74821012980224.00000
4083;74823249374976.00000;74823020743936.00000
4679;74826939535872.00000;74826324069120.00000
9590;74828576854784.00000;74828329890048.00000
9519;74830726727680.00000;74830333464320.00000
5371;74832571129600.00000;74832351230208.00000
9153;74834624150784.00000;74834359898880.00000
6165;74836768748800.00000;74836372611072.00000
3652;74838814511360.00000;74838389269504.00000
1190;74840664192768.00000;74840394201600.00000
4931;74842609884672.00000;74842410897408.00000
4565;74844664955136.00000;74844429786880.00000
