5775;40165870744120315990074311457884870815;74676309254400.00000;0.000000000
3685;253958650139273258876012423960477812412;74678325248768.00000;0.000000000
5815;37249236528548996035555102569129120628;74680342074112.00000;0.000000000
7093;66889912449843819104379010236086185797;74682350745600.00000;0.000000000
7583;120564939958335116355299434695463412297;74684357400320.00000;0.000000000
6991;274712736620444021509858925000807373814;74686373972480.00000;0.000000000
3589;45096901783110038368649338864289733320;74688413410560.00000;0.000000000
4187;26766491175428757045872334835401275971;74690424963840.00000;0.000000000
6061;206737063742645380719220328999236161849;74692430016512.00000;0.000000000
2503;205994755957400579566245706118640043154;74694434431488.00000;0.000000000
8299;256554473478312053285309907312082733088;74697808507136.00000;0.000000000
9883;31732950718910318767724248271275559185;74699815661056.00000;0.000000000
1781;58263502412339025976008227679142043349;74701844968192.00000;0.000000000
1988;192246208986523175512326649302567556362;74703858564864.00000;0.000000000
6877;165367141743856228170183087641105689108;74705872249600.00000;0.000000000
2540;203742230454152181329907853678005936134;74707874823680.00000;0.000000000
6622;79915409423973162307202238109780184711;74709884638464.00000;0.000000000
1268;102242431391610962515259015274640927719;74711892733952.00000;0.000000000
4642;165035029901997486769133115823294379877;74713899518720.00000;0.000000000
8561;120403784140939208356174148290600424382;74715915988224.00000;0.000000000
8053;94147775117942117392722537298208005007;74719217897472.00000;0.000000000
6037;74234058437503844008441161342972804557;74721228667904.00000;0.000000000
6976;317599483867853021197235020408744725381;74723235127296.00000;0.000000000
6742;195028380092201960341772449832080471213;74725242539008.00000;0.000000000
1571;149197308984633266407776962591579033202;74727245481216.00000;0.000000000
1965;115870490975949283722305415849352623258;74729249326080.00000;0.000000000
5654;99325417446195235517184090346644830863;74731260381440.00000;0.000000000
7287;219595349466951233798261253262290168362;74733267834112.00000;0.000000000
6043;56568706822499288009743689825737167132;74735276709120.00000;0.000000000
9927;315824927390437370603040150636028593481;74737281412864.00000;0.000000000
7871;147920438884725293839196882719086868414;74740716009472.00000;865000.000000000
9497;289673792241916451088726734065310531027;74742732792576.00000;0.000000000
1767;186709118089333358697819961492804446950;74744747538944.00000;0.000000000
9758;272220217822910761933070905582115158970;74746758749696.00000;0.000000000
7938;339279573645949877422403099709472235423;74748770239744.00000;0.000000000
2376;312578763716801339322505843205696104248;74750777533184.00000;0.000000000
3853;144737967216065645312580160773173220676;74752792148992.00000;0.000000000
8669;9637845481440305070317302719389314687;74754805599232.00000;0.000000000
1544;271127340922238789819741611283368025812;74756811928576.00000;1002200.000000000
9301;8432720737210963317212388528557842175;74758827628800.00000;0.000000000
4476;98359750009876814307504183368993893905;74762118477568.00000;0.000000000
1656;38405355349290871186019538094341191447;74764134113024.00000;0.000000000
2794;213520794641338737997121648427423210806;74766147498496.00000;0.000000000
8248;244469429518673784817692230572925191261;74768156474624.00000;0.000000000
2078;4640845195047257837305122352838896161;74770178035456.00000;0.000000000
8370;5745175781032922127498503140529274638;74772180492800.00000;0.000000000
1410;274576172079738686146579351776900869084;74774189113856.00000;0.000000000
4585;315885605775503700251199599670072241473;74776196300800.00000;0.000000000
3031;174448988070038294104868802602180414518;74778214875392.00000;0.000000000
6138;310361055580939069044276475609591753095;74780231613696.00000;0.000000000
6671;324030708195106002096775408121929445718;74783519018240.00000;0.000000000
7131;290723827795836463195729745488744656307;74785525615104.00000;0.000000000
1126;6544358521294812553690092917744914001;74787532455168.00000;0.000000000
8821;260439522606034070514328459850066351563;74789550816000.00000;0.000000000
2361;180283824065779501208353498274536434069;74791560397056.00000;0.000000000
6106;125888056289872319677789592240878937820;74793573569280.00000;0.000000000
3046;323427756292435093229103565418141633516;74795587168000.00000;0.000000000
7055;256991671118773026383055636887966638300;74797596577536.00000;0.000000000
3972;231993755378808640069199947165172673063;74799599718912.00000;0.000000000
1225;110538603404444406408452092186303971507;74801612725504.00000;435800.000000000
7172;72091765988577309208119399770962940846;74804933983744.00000;0.000000000
5286;35405508936244497004661034197040439776;74806949784576.00000;0.000000000
8514;319459446212435553574833690852036977073;74808951643904.00000;0.000000000
6123;220200095193805883193359137818849807465;74810965110272.00000;0.000000000
1839;258693081072246613158887673882396378690;74812971791360.00000;0.000000000
2277;62053448386019876856320396300997465014;74814983184896.00000;0.000000000
5145;305165345132477860705079726520537696001;74816988891392.00000;0.000000000
3686;251322560031491686044584051268823680131;74819005359872.00000;0.000000000
8242;55601895277636418127134648031177141344;74821012980224.00000;0.000000000
4083;161173426962736054298931361042995328032;74823020743936.00000;0.000000000
4679;215341768654714371664667479919073897048;74826324069120.00000;0.000000000
9590;198397729932128396114100764810886803224;74828329890048.00000;0.000000000
9519;82388157256829392901699482542498631360;74830333464320.00000;0.000000000
5371;296596811819442784324634765915221340473;74832351230208.00000;0.000000000
9153;71008199837537676906333708947017493319;74834359898880.00000;0.000000000
6165;242325517057505219661630468663346673606;74836372611072.00000;163000.000000000
3652;91732368239464745726750681023868436744;74838389269504.00000;0.000000000
1190;125543353020852887413877245051351860525;74840394201600.00000;0.000000000
4931;127014609287238840701306723305003487902;74842410897408.00000;0.000000000
4565;319558238198780908929950265386650615220;74844429786880.00000;0.000000000
7096;37310723291018638488345575585356198647;74847838716928.00000;0.000000000
7740;260672506974667654876511730918947611111;74849847966208.00000;0.000000000
3123;330842067826367685813420423878326792455;74851859169792.00000;0.000000000
4895;161535131511894212189409325253717766174;74853876368384.00000;888300.000000000
9308;327658810058051889398056593819185441491;74855892474624.00000;0.000000000
4154;286320470880384047614158998296718332219;74857909604352.00000;0.000000000
3496;320442298314991539075004977186503846679;74859929005312.00000;0.000000000
3021;43393812943530372864937125139272631080;74861935348736.00000;0.000000000
8025;271954235403357492149015476546872515950;74863944572928.00000;0.000000000
