9547;mZipApf2nKdr2I5sq+M79g==;71274630787072.00000;10895100.000000000
7876;5RFZqk8++ce2o+DW4EKgyQ==;71276653344000.00000;1001800.000000000
3169;8tUmAWbZQGA/fUUT1vVoBQ==;71278685446144.00000;2001700.000000000
2247;WaDmybBRRc+9vWXkvhaVKg==;71280723233024.00000;996400.000000000
9708;ER0zXO8/mi5p3KKyWc0Rug==;71282734946304.00000;1001900.000000000
2703;698no8KrKPclZmUSp9uSRg==;71284751057920.00000;974000.000000000
5005;Ex5hslX8uOqrRu8gUdRI4g==;71286766687232.00000;0.000000000
5575;RINbXYNJssEuKmj8fBOqvw==;71288776146432.00000;0.000000000
2792;jBSf22sr2YQmL8NbnX4ybg==;71290787428352.00000;2023700.000000000
7848;YQps25gsvvKvgWTZPc/OLA==;71292811396608.00000;2016300.000000000
1386;wKdh1hCxICkZ4cb96mRJ/A==;71296362180608.00000;1997800.000000000
9622;cPBpGexSLtM474i3hSodLA==;71298372374016.00000;0.000000000
6743;1sZh/x+4yXtxyXk0VjmV5Q==;71300382745088.00000;0.000000000
4888;yU1uM3SONBtqBIyY7jUnlg==;71302394451968.00000;0.000000000
4543;w7irIxMSlUBsHaNci6Rt+g==;71304400459008.00000;0.000000000
6414;KmtwpKAOmKWA4xNF2MSCZQ==;71306410392064.00000;0.000000000
7919;g6IwVXnjB7expzdz5X8+eA==;71308425462272.00000;0.000000000
9661;2BQO1ZpeciNPP5TVvs+ihg==;71310434920448.00000;0.000000000
2672;OLd/mMQNyBP6YKimkh28iw==;71312441404416.00000;1999000.000000000
8371;m7mXRswwAYv5VrCa+tL2CA==;71314461372672.00000;0.000000000
5513;xp8AaULjEh2LV8HsQp7www==;71317840649728.00000;1000100.000000000
3382;1y5mN6Q5VQdUAsyPcBB3EQ==;71319850836992.00000;579200.000000000
2095;716SNPqQ0fTD2om3naK1ZA==;71321859681536.00000;993300.000000000
3817;SUs3Qj7XIEzhPF+sjCJkPA==;71323878665216.00000;0.000000000
5358;4mKA6BiJkHxsuP0km65mqw==;71325896916224.00000;0.000000000
8165;wJaMiIO6+8jd2+YH07cc2Q==;71327905646080.00000;1005300.000000000
2127;SlO2jQpLkqkyohrzrjyOMg==;71329918167808.00000;2010400.000000000
9011;dC81+L/lhtEnfAWdPdnrwQ==;71331948869632.00000;1009100.000000000
8863;f/wYNK+2NpW96mABuQxz4A==;71333959927296.00000;2023700.000000000
4137;S9gL9kuYrDx6yZTc7iYqeA==;71335982713600.00000;3005200.000000000
4410;DIp2RMLV3qpGIPPa35DLRA==;71339656358400.00000;1918000.000000000
2173;b/Ia0W5ZGshcs4o5eIkf3Q==;71341682545920.00000;0.000000000
5864;4ATkKu5lr/LYRtq03G9mAg==;71343695123456.00000;1975200.000000000
8294;RXhAiPCwDnDIcMHbFpsfbg==;71345709608960.00000;1074600.000000000
4568;1L7wdVc8wmy206k46GsV3A==;71347718142720.00000;994100.000000000
8760;5QwMjNTDrk77yE1Z8hFS4g==;71349729629696.00000;1005900.000000000
7315;FQeO9MIZMON22h6PC2BhPQ==;71351738712064.00000;0.000000000
2135;jJiCzO9Du6pJL43UCDKYjQ==;71353752761344.00000;1003300.000000000
5463;Xo8Wkougjp0sMCda9ntdRA==;71355770728960.00000;1017000.000000000
5014;cRrIoHM7el8ZD4MiASQNUw==;71357778312704.00000;1877800.000000000
8611;iUBVw62B+GHelu5rUWUVrg==;71361056794880.00000;0.000000000
4235;xV2CLsWTDr+fzEmgonVHyw==;71363063844864.00000;1018600.000000000
8429;5phEl/3L4X+FPMovI8E0nA==;71365077520896.00000;2988300.000000000
6365;Vncs30mVSO/vCCk0Q/70Hg==;71367089538560.00000;633400.000000000
1073;+p2yMApjW+B0vVx3mavBVw==;71369105037824.00000;1020300.000000000
8649;pt3GJoGD0nSxFK4bfSV0Tg==;71371116244992.00000;975100.000000000
9499;/+HW+zFjme4M8bCmvOhT2w==;71373130769152.00000;1986300.000000000
9640;HAw9OxomhJOwwX8FEgLUZQ==;71375154072064.00000;2025300.000000000
7049;A45uD7QfKnaKyiNta9C/bg==;71377178414848.00000;2023700.000000000
3020;1PhHzflH0lkpORe07MeXfg==;71379196859392.00000;2023100.000000000
4352;ON8vMrF6DlKNcB4sVy4UvQ==;71382683607296.00000;1994600.000000000
5088;iSZBMTUq3/1JwhRj6aUCxw==;71384691928576.00000;0.000000000
8883;5MQcxHEVgllphU2FWp4tKA==;71386701636352.00000;973300.000000000
2985;DR61BgDGwuHgcDRXxcNpTw==;71388708019456.00000;1021500.000000000
5406;k8z4VGw+kT0Ap+Eu9xFjlQ==;71390729983488.00000;1030500.000000000
2880;Mn12gxyqU7R/js7lO8G52Q==;71392747648000.00000;1023100.000000000
5264;phsM5gJexrZQ3C/RNdyNWA==;71394752898048.00000;599600.000000000
