2990;AFKPg/U84igx+60crntjiw==;73041397419008.00000;999900.000000000
1761;IEy+QWswe2/AGxcvVMNSDg==;73043402803968.00000;8004000.000000000
7656;UVjA/3D7GaPDCaY7uYK7Yg==;73045440208384.00000;998600.000000000
5113;0iRj9+nuYszwDM+gFnrcuA==;73047459984640.00000;0.000000000
5707;0K8JSu5d8bNWh2LM4B6urA==;73049464717312.00000;971800.000000000
5236;p+qMQykG/xJxWeE4TQSELA==;73053051629824.00000;1380600.000000000
2543;paLCG9YGs1jPW51uQWPZGw==;73055062171392.00000;2993300.000000000
1531;gZ/Rk6DFdU88P1rVzO70Xg==;73057082382336.00000;1003600.000000000
1518;/eL6U56Ufb+xczbkiZT8yw==;73059093936384.00000;977300.000000000
9541;Ervs1KCAW78Fwp/iXev+Yg==;73061107120128.00000;3024100.000000000
8197;9MbFJj1UK/QL5NMUnmTKRQ==;73063133651712.00000;2007900.000000000
3476;KFgbn+jNxxj0snNn6A9yQA==;73065155150592.00000;3010800.000000000
1559;FRT5KXth10lWtpz6Mo8eXA==;73067170965248.00000;976400.000000000
4565;YStq0fJ2BsPEEQdaj++3cQ==;73069192402176.00000;985700.000000000
7570;Aj/FPZ13XQqxG/FtariKeA==;73071210733824.00000;2999200.000000000
5797;tJidwIw8DMcSOhsafPWcRg==;73074541575680.00000;0.000000000
3499;IgH2INgJYe/EFcd+PAlscw==;73076544632320.00000;999600.000000000
1707;ZZ4UAWHfFghsqqKI0EaNGQ==;73078560961024.00000;1029000.000000000
3893;wA1/942XJwu6IndsmA5v1A==;73080575461376.00000;1004400.000000000
2557;CIXKqppgp0roJmaee/78SQ==;73082582257152.00000;2021700.000000000
9036;wdlyf4j7ijNltzMqYKkBow==;73084589808384.00000;1008700.000000000
7402;c1+J+C6cAwP1joruHg7t2A==;73086604172544.00000;3012100.000000000
8320;ftSXQPFFR44xKkYu38qgjw==;73088621104896.00000;1020100.000000000
5271;u1VAtxaQLsHRRbV82HejRw==;73090639147776.00000;3023300.000000000
9770;PQcu0GJzGlD7xlNuEJBOiA==;73092671284480.00000;0.000000000
3737;6ipb2QhDgEuZmMRqofBB3A==;73095960470272.00000;2003700.000000000
9468;aSSM0y2eTqOu9WI5uJLbqA==;73097969863936.00000;0.000000000
9342;ekcmFY2spxB0a9BQ+Jeb5A==;73099986620416.00000;1003200.000000000
3576;PPVJnbV1hbsBUe6IGxn72w==;73101995289600.00000;990300.000000000
7236;N5gWWBl3tYphPadIDdM2JA==;73104002180608.00000;2000600.000000000
4519;4UJCS3cPe+SZ4TR+zgZYGA==;73106018309120.00000;0.000000000
1575;+lgAz2+ML8gxoZvAY5CDfQ==;73108033237504.00000;394300.000000000
8160;T2E7e4t2w8ZLTQ9cKyc7/A==;73110039756800.00000;3000500.000000000
4383;PB88KaFq/RkWSQyZ8SrJlg==;73112061447680.00000;417700.000000000
1534;hL8dkHKgvPJ63/YImG4gNw==;73114067058944.00000;1021500.000000000
7107;xMHybNGGHvPKWE1dsVuBrA==;73117655258880.00000;1017900.000000000
5188;yXjPMOmEYqkOLC1VbyMalw==;73119663435264.00000;987900.000000000
9006;Bl3uzEQaBAcFgLXQ6Hc7TA==;73121673556480.00000;994500.000000000
5228;rwoEc6jpWS2Kq1kEP6BkPw==;73123685348608.00000;0.000000000
4294;K2/EDXbw4n1O/J1OyFCixA==;73125699135744.00000;0.000000000
1203;3UghtH9arAkuCtkLYWr/gw==;73127709686272.00000;0.000000000
8926;CxvXleIjTqLUJ40FMxcZyw==;73129726053632.00000;4001900.000000000
6908;CMMdHGrr2ZKdrS0sdLf/VA==;73131738225152.00000;3023500.000000000
1929;NdlmXTGw8N314PfqkS8eMw==;73133757926400.00000;2005800.000000000
4757;dP+J7cDqaczdD3iujabH8g==;73135775947264.00000;2019700.000000000
2412;8isEtQ2D9F5rVF8F/9SShQ==;73139053766400.00000;996000.000000000
6866;2rkstGzEhcyy+7I+EL1zOg==;73141062093312.00000;988800.000000000
5623;Mx23t3q6ZFCwPe4hfaLzQw==;73143068180480.00000;1102900.000000000
9926;1TBqIMt9QVaIdY+mqIkOcw==;73145082295296.00000;1011300.000000000
7359;HWR6x7b0vuSHW30MquW+Ww==;73147097154048.00000;1019200.000000000
8742;s4ZD5XFbvsK0pKP1TXRK4Q==;73149111794432.00000;0.000000000
8823;7LXIsk41rowIpJ7m8lpj6w==;73151128993792.00000;2003400.000000000
8704;abd53ae15qHBqghERNZ4Mw==;73153138664960.00000;977600.000000000
4835;ldG/KwlxijOiOQ2MajnSxQ==;73155152463872.00000;1018600.000000000
6085;R32HVeKkV7tpoJQ/JcpRKw==;73157171767552.00000;1831100.000000000
7980;4DTijeVeBcBBEflqtmfEeg==;73160383245312.00000;0.000000000
1500;yEbxBQQ80dW+1lBBk73piw==;73162391036672.00000;0.000000000
6632;JJN7UukqwJV74g42MzOGug==;73164393098240.00000;996900.000000000
7883;ODxc3CwdFVRoX0cMxr+9Pw==;73166434392064.00000;5992000.000000000
2727;xU8XPZD+r3DG5iIIhSLyfQ==;73168496123136.00000;1003800.000000000
8980;8gM60YKwuvtr11vxZC0lOg==;73170507062016.00000;0.000000000
7847;5Y6HOYhhgfNDSiRlrpSX9A==;73172514470912.00000;0.000000000
5651;MkDfmHAlDGos34HqIhQg/A==;73174525643776.00000;565000.000000000
6825;2P+8hPVfaureK1gwABm/lw==;73176534999040.00000;408300.000000000
5378;fuqIyRoI1/JaobZa3BMJig==;73178547752960.00000;1016500.000000000
6517;fK5f+GJhMe66KteE5pfUPg==;73182163660288.00000;1016000.000000000
5090;1CDQGrRuid8knWzUviOsYA==;73184168860672.00000;1019300.000000000
6707;GnH1OVyNhEAZ7OnrZQHG4Q==;73186176380928.00000;0.000000000
1388;736ZRuH1q4ktVzMMwghD6Q==;73188182561792.00000;0.000000000
3020;uyB2h7pwrL2wWg/xuG5L1g==;73190191980800.00000;0.000000000
5785;+YSXsZg4PPl88VMqymrRsQ==;73192205327104.00000;0.000000000
5175;kKSOBDiPQ/656bjdGc8Klw==;73194212798464.00000;0.000000000
7870;3YHBV+qUghHH5GysTUr0Qw==;73196227343872.00000;0.000000000
5738;uor6H5gZdCb8Vq/SuNRgEA==;73198235554560.00000;1006500.000000000
5363;lC0HOkRRj8jJQ27kyFweEQ==;73200253368576.00000;0.000000000
31994660224495;wsPdtEBK4EQOVKtB42deow==;73224558944768.00000;4008900.000000000
11407264162486;KPt59ZMGFzoQ18V7b+xwBw==;73226566811904.00000;1003000.000000000
36903838487571;pttvSB33CBpBumA71dIzXQ==;73228575486720.00000;0.000000000
62622873462216;OUT7J0l5sQygXRB6c18k0w==;73230591862784.00000;0.000000000
65781969063336;opNdeQUGcUCKY3kFsnO7Mw==;73232608019456.00000;1000200.000000000
39660257323633;GVCumQIWqgCgvpsP5pmurw==;73234627553792.00000;1004900.000000000
99989647093408;/j32p9bJNJjLCH7By9NEog==;73236648583168.00000;1006700.000000000
30790645737241;uHVtbwu87ufdCcIIuNjDyQ==;73238664955136.00000;0.000000000
24476286248513;05q4ygCCHoCrUROocZKQ+A==;73240672249600.00000;1011000.000000000
93780445851847;0Msn+5au9co2/T0zSs5paw==;73242681243392.00000;0.000000000
45048364567438;DK5/mvTXqRcUC5etpqj/Ww==;73246165600000.00000;995700.000000000
11652328637930;k8YpYmrp8Run+EnoaKe7bg==;73248181465600.00000;0.000000000
57384880074353;GLcXfY7k0OgIz7PVcKgjEA==;73250187409920.00000;0.000000000
52689123652886;niddsahgBRrXUSGC3+6Eog==;73252190778880.00000;627200.000000000
57754846694709;vBLW0o70WkXAngMTbQcjvw==;73254203569920.00000;0.000000000
69669620478337;WvVPv3WALY7qPpSbiEV3JQ==;73256210843392.00000;0.000000000
59258615454666;kI15iBY7IJs3ZjpR9zDbXA==;73258225362688.00000;0.000000000
16352786681978;1ahTRclkvgfbr/VHVX99/Q==;73260231043584.00000;0.000000000
25282509959537;z/JwQX0dy4iq4dkU3pu2Wg==;73262235086592.00000;0.000000000
19749456784120;ulH/RQ83ajXicrxgjbxhYw==;73264241675008.00000;0.000000000
40204822323692;VzBxvqto+21tqKJeqr263Q==;73267486110720.00000;0.000000000
62145464589701;imjfbOmzupYbi63SgOkoMw==;73269494045184.00000;1019700.000000000
25390758783913;buipCZk06aSM+0pErk+CYw==;73271499816704.00000;1014400.000000000
74779578972940;eP0pEmjGoVskNVLmbPSBaw==;73273506867456.00000;0.000000000
51089648759505;yPgsATE/JlIDmGLPHhtfSg==;73275513816576.00000;456700.000000000
92108252329408;sur7uYUixi2k4wR7SjxrfQ==;73277525617920.00000;999200.000000000
70291535843543;HXlhY3jCiWq7ULsObklhDw==;73279540235008.00000;1009600.000000000
84636568806809;+2p0Bu49Z0BzaUiRcu1Ceg==;73281556865536.00000;2016400.000000000
24391815986030;tCBRNVX6jTxeWmLsqLWX8w==;73283585992192.00000;999400.000000000
34274752016003;k4K5PiZCMyvki/o8scxccg==;73285597973248.00000;0.000000000
23991166746181;JI2z3HqtJNK4vIsz5djdUw==;73288873487104.00000;0.000000000
72312746565696;FB8jCE+HWYNV52ZA4rWoSg==;73290879555328.00000;0.000000000
72922316727513;/y04L+hIbEJKq4gQB1bn2g==;73292896659456.00000;0.000000000
96718100689817;WuuLUMXzIJ+GRNSKFqObBg==;73294901475584.00000;1006600.000000000
64977521358004;QT5DAK89pUo+Baq1D+vOSg==;73296909985536.00000;1007600.000000000
96827290856053;KFh3XQPtfBY++ad4RMJK7g==;73298923618304.00000;0.000000000
72260309509819;0kRpcSatIRS69c+nd3Bl0w==;73300930749184.00000;0.000000000
91840235269098;kUsuXAzpSCHS606PvNX0Tg==;73302936579072.00000;0.000000000
70608516816474;PmjAEH4go1jjie9971o/Dg==;73304954226688.00000;0.000000000
30253193631770;Hg0p1d5jAw/y9+QZeaF4Rw==;73306964689408.00000;0.000000000
28933182807040;ktXScwxT/VtcC+1JDmD6gw==;73310372900096.00000;848700.000000000
24890684492064;rUvmkUpPXCRp6ZRxlVdYZA==;73312384576256.00000;1001800.000000000
52610626452841;oSdNWyQSplcl2QDdF3ch1g==;73314388878080.00000;1000300.000000000
78242845169724;XQ5z1HobpExFBLUghIb4CQ==;73316399671808.00000;0.000000000
25179408084458;UfcDzh/E/Liwc3gIUTbBqw==;73318406253568.00000;2003000.000000000
81678677608141;plfIKM4t8hItUs6nQCK4tg==;73320442585344.00000;0.000000000
55216534141304;cO0H5oQVFFi8nV+M3MZ2iQ==;73322455327488.00000;0.000000000
38474757087754;p4nIcWBrzWM7num3hVjxuQ==;73324461515008.00000;1004200.000000000
76630995519061;xvVlGZMOfG3BKrNxsBny1g==;73326470161920.00000;1005000.000000000
35160957831641;CjDwHVViekwCB5L5RfL1FQ==;73328488370432.00000;0.000000000
63223854969977;SsYEVZxWK89Mz9LUX+rUsA==;73331784663808.00000;1012900.000000000
91285416991985;nKjrxs7vgkX5s8l6cBUeNw==;73333790604800.00000;0.000000000
54475670545500;d4c92lrOegM0O/gXQRSc2A==;73335799421184.00000;2997100.000000000
40985828953927;lpvVFgMlegnemB74EjOllA==;73337809829120.00000;1018500.000000000
99811404768167;k6n37OykcrKhOK6zHLOS8A==;73339830462976.00000;2004100.000000000
61393535552957;jBPuy1iqWRZVzL+103DkTQ==;73341862468096.00000;31007100.000000000
66819134067368;S2aqLrCpKJ1dXLYCzVaYzw==;73343919152128.00000;1003900.000000000
80337483538107;InM2+UOahHtUioHylwuCaw==;73345930468864.00000;0.000000000
44854775078404;tAx6+5JojEr+XYYT6Twe7g==;73347937523200.00000;1001800.000000000
72002785421224;k4zUl0D8GBljbp6hpmY+/Q==;73349945000192.00000;0.000000000
61762717659628;xHPWidjWidZZjO0+hLyiDg==;73353204754176.00000;1025300.000000000
21268456213480;IjRWwOzl3ls8IMWZWX6lNA==;73355219318528.00000;0.000000000
10480794503723;Dc+FdSMXt5+ffpjBHKHRLg==;73357227211008.00000;0.000000000
97252327409593;xZ8PZwmvsegTPI5N1AN0GA==;73359240249088.00000;2005200.000000000
52836461136849;shku9Qfj9HqTJC8jfKIFIg==;73361285071872.00000;0.000000000
17132207809778;aDHmEgD0ZUPsqJZrBkiCRg==;73363289718784.00000;1027100.000000000
57406520622616;AGvHicv+tA/tnfWr+m1r5g==;73365298015488.00000;2973200.000000000
68609458298857;9ZzqaBnwzg1rtWfU55jZZw==;73367341243392.00000;0.000000000
59081878025146;wP8zBmR5sPBn7Q+5tns0nA==;73369353070592.00000;973200.000000000
45728412134493;Tc5kFj6JLz+b2jHqTA+91A==;73371362610688.00000;1002400.000000000
91211129525980;6gOLw6hLimLL+n6/aTRAEQ==;73374985464576.00000;1012800.000000000
97916223739468;3vHvFgpQwrrZGOzkJCLZJw==;73376998015232.00000;0.000000000
13355654007390;fnMvGUPZd17yX/MWygCQ/w==;73379003468032.00000;0.000000000
77876301328776;fpFdogVIh+bI4g82Jx5OTQ==;73381011977216.00000;0.000000000
60245512752266;rnWU8ZlOnkUOmiABlDDbzg==;73383030682112.00000;1017700.000000000
46401643295655;6/VkjSdne3SOC5c8basE0A==;73385039065600.00000;0.000000000
12155522928921;cpF8BcdDb6Z4KzKluDp1YA==;73387042354944.00000;0.000000000
87896918783128;HznMt8NcdXZjM/L2I+Qumw==;73389059164672.00000;0.000000000
68113614768330;eg/7Y6CEgI3IxeI3k1MHAA==;73391070557952.00000;0.000000000
15266516678981;0i4Mkq5UJLvy4r6/d8QhuA==;73393075612672.00000;0.000000000
47700912968913;fKa75X1kE0DVwnJbeY8LsQ==;73396385743616.00000;2039800.000000000
87201772462358;LjKhMJh7crQAvxNF0qvcVA==;73398399401984.00000;0.000000000
60902457479932;P78Y2l4EVhhsj84eEhrweg==;73400416329216.00000;2010300.000000000
14792474684118;e94gpxvfYVqWz6gvNuZ8BQ==;73402437415936.00000;0.000000000
41528328543276;5cFMF65oqkgghME7VTDxmg==;73404449627136.00000;1017700.000000000
50630836591063;ur5OqJq6xPfx0WtAvqDh1g==;73406457665024.00000;0.000000000
75591533031322;hgIx35NL4s46ENMY7OYivA==;73408470043392.00000;804600.000000000
97057810176018;i9c0wD6aURJ+cjk5BhQlzQ==;73410479766272.00000;0.000000000
61738179076466;pD/Lf6Tx9FYe1eZLriGrEQ==;73412487484160.00000;0.000000000
15226270832083;U5LK8TI+jtMIBX7A/E94XA==;73414496173312.00000;550000.000000000
94741625872755;Yib1kFxFTHGENnxSFlPmaA==;73417892901376.00000;0.000000000
13406150856760;sEPx81aeg8DG7G9BO8aOFg==;73419897556224.00000;0.000000000
78139460312564;P+5AYe5t/U+ND4oKfXcMwQ==;73421913009920.00000;1006500.000000000
88374752342478;QnFjGUin/C0pDs4etwedbQ==;73423929281280.00000;221100.000000000
13577204624811;LVqj/LxzigGpTLx5N8GBBA==;73425937895424.00000;0.000000000
98281543995413;bIE8QJ92YpSRWmiydlv3Bg==;73427945810432.00000;0.000000000
35341413085418;Z1ILrlTxCoIyiqHebdE2fA==;73429956131072.00000;0.000000000
13542707303603;m7gGGlTklwstC7sug4qhkQ==;73431966918400.00000;0.000000000
98390357936415;y38La11sxYYTiDIfy94v+A==;73433976483072.00000;1030000.000000000
29310429271117;rdaPdMJ3DGFoKBlYY+DT6w==;73435989524992.00000;0.000000000
249508738555495103778921;sIZcAeaWifBCU8SuESHmWuU6jBqIikO7U0TZ8mHasgw=;73459055096320.00000;2942800.000000000
601561053997696773549630;hCDhb//DTqtMjTtIJoKKE7g3F0wy5wgpGNYq4gifPHY=;73461059910400.00000;0.000000000
923883829635103640548557;9ISQjs29SKMVX8+zP9ZR4FaQOtS9/61EOaxaBv3iPNw=;73463078598144.00000;1009300.000000000
394748085479266423015307;5VRFcGtB1dfEKJEJdjShNdy5d+eGq/GOxhyGIJwxvyM=;73465090662912.00000;1012900.000000000
733446976728867388352618;fVHUeLnmsOh3fM9inskFEAFeGrfI4ev9VYUe4dXvNHI=;73467094874624.00000;1002300.000000000
121554215217540134275288;/uBhx2GQSskmAkFmT73ozBd7CZ/v8Gfuim8bMrpL3Tc=;73469110426624.00000;0.000000000
778676549344772654837001;XKYbuwazoQ3/5++LgSyr1nnZNuOs3ds4w1uFDm08kbo=;73471119546368.00000;0.000000000
715597906893650937856962;EqQkpWW5pTyYwTgrEgt6gMwLTLGZmUy8QqeeaMThiw8=;73473146556160.00000;0.000000000
370878467789688425935613;dEMEK1hyeU46EYr+RojY+0NKQF7PmzAgfTlMn0YFLSo=;73475157902080.00000;0.000000000
678163734691996287618615;WdF2UqsIEAHJEabeGxexLYePBSjhuGRnCGDN+APCDsk=;73477168314624.00000;0.000000000
964707105183185837374637;98ktfbSgfG1/ih3fDokeWe2BhouVbOSFToxJP4OVLDE=;73480569527296.00000;1017400.000000000
754446900265893899612364;C07mWuAbZbxMVwfigmZb7crxHg2u1ExAma9i51Q2lqY=;73482585879808.00000;1026900.000000000
640597879862651805968338;uy38+T+HuOVpDYvmktDzNFN4lL5FQyzNMQb2fvePH34=;73484597848320.00000;1005300.000000000
464935898294246475646111;9vGnlMk6kkgYQ7QKJtCGanR2diUYR68sZvvjGL1DmKc=;73486605125888.00000;0.000000000
391552939393930899937795;f3zRz83DumgeKWl/+mnBfrCAvzJxPwFUAQ8ee+ns2vY=;73488611187712.00000;0.000000000
985701754340861992584048;vD+n4uaz2pZTnJb9AdiDtwT+mnxOUqaVv0pMYkh0oM8=;73490624884992.00000;1006600.000000000
819026895467681330852641;ybVdFw3ov5tR4iKIa9VX6T8F3Vgoa6Y1MI4yxgLNlmo=;73492635311872.00000;0.000000000
707924764726074881499589;tIMQcNc0gZsB2Wv7jFMV2IZQ0ZZrsPiEU1YDpBpnRdg=;73494640712192.00000;435000.000000000
923645829740079952117846;epLNtZI7n1oFsshJT4dPT+9IIvmxf+7ae6kGML3dtrU=;73496651988736.00000;0.000000000
410555815850372568023567;4Z84/u3OhojZxK9jKrv64egogY594mElhLM3PopgVro=;73498657111552.00000;659100.000000000
830473406140001826937856;VtTfm7hQD80KNI7+hTa3k5eUvP5ws6x+IY1rOdC9S28=;73501974774528.00000;0.000000000
504753465678713534859618;cc3CQduqenI1UznXA0TWutqVCRCxWt51dMEWb6Awmsg=;73503983979008.00000;0.000000000
620956043292100319371120;MyJx3FU+OOPVguCU3pqNqBG4wyIJkWBJ2O7rjDdDcHM=;73505995145216.00000;0.000000000
354259648049175178413179;ILoNoksSdHFE+H/1V5uHNXFO7yWxsAScJ0anjDYLvas=;73508006176512.00000;0.000000000
743085846124608365824266;2WUX3Dlc/86UMDePzu/v2w4Gtcmk/JvJw9akjwSMQoo=;73510017935360.00000;1005600.000000000
507056263411158106232924;26v1JMeSqopPtE6JPd6+cy0ZTg1QfQp74fPST9lXVys=;73512028662528.00000;0.000000000
384652287670166847744511;1eZsPOA/+wKcVx5E9+971MgYeAJqSvb5X/4mCm0G47k=;73514035951360.00000;0.000000000
318104175619882478891936;GRITKjnztS2f9c+R+x3cvjNw6eaKzXFzF6nU3r5ILl0=;73516042347520.00000;463500.000000000
246005144326769531017158;RAHBsoISJ1m+DXXGSM1HamSQieITUMH9AlfQhI6MZ2g=;73518046843904.00000;0.000000000
948951585213687356694816;G/9F8mpq4SpMbURdakpVZUDizKJwWoK7g5Fgq/QOVuc=;73520057812480.00000;1007200.000000000
891217140447473679028734;fjI66DcW43AGYovbsNHyb8w6Eamfsh6nnUV/imSLPNw=;73523775725824.00000;1002800.000000000
898316752882916525109507;3mWplRFFJfrhrF1jnlCn/1N4ipvJKp64lG3qeS6XkyM=;73525783560192.00000;0.000000000
763401628028940819247375;QVLmrVBwGVeiGoIlxiZBnSiaCr8tsTSlvHnQfhfToxU=;73527794874880.00000;1029600.000000000
560033972442390750734154;+mpljzX14L2VtiqF0u2mEVvqX2h74a9+CVuRHMcTOxw=;73529815636736.00000;200700.000000000
729123693831355491438182;CRta1AEJifaXkOMziCk8xfSEu143+dDpeNW15jOKKZc=;73531825057024.00000;0.000000000
937879542742871382657107;t4YZKqkPVZgLEVP5wrAtvQSeNJRbyD4cLveW3OMbCNs=;73533833438720.00000;0.000000000
299031239691741382003965;UX6F94SyBck6xhjyh5T92zAm4TXXmOMzk+yMeK5Eoh4=;73535843956480.00000;2001000.000000000
177478881957659439189809;OmgluH10+cr2NMmTcRYEc9cpQ//M/JUKEv9d6tBfXI4=;73537859714816.00000;0.000000000
564559203637482599127606;jyhK9Cn+din99MsfNBNp+Co0BlB6Hv+vRAPmbr4P6zE=;73539873331200.00000;0.000000000
254925650823425181763776;/Vx9XRDXJ8iekxLbIsMgI5feL3gE9Fur76S92Da/HM4=;73541897719040.00000;8998400.000000000
993159267977220759204712;eOaGQnU9f1qUqfzATJ78+ZqzgdjVYkYq9wM9jLnz0HE=;73545278503936.00000;0.000000000
410117321312123492693717;Mta0eVVnD/sdpqJZFfX3p2wOvEWd3A/G6lEROicn5YU=;73547289867776.00000;0.000000000
128342559660906435242996;25oSP3ehY6kYJMCEsdt8SJtb9aaPYxcJgYOydYHreDY=;73549304366336.00000;1013700.000000000
274999068781249106711371;NPRfry6fu2jtKSlkJdTfnVUVmy9HSao03jUSLGttDWI=;73551312317184.00000;301200.000000000
242319046475602483889214;AWQKSUeIGcJ0ecG8Togn5nMaJZfLpDbVorHGzEXm3K4=;73553318979584.00000;4003800.000000000
412112182242651270579273;TkqyOMTmyGfgh6P7fqZ96bLrtYtfSps6O+2OmmKdMGs=;73555343943168.00000;0.000000000
113435544750698491511388;gPSpJoiA5qwdUCXa8rU2D7rJL6GIm786VN/V6zhJqaA=;73557358840576.00000;934200.000000000
384336759541316906813667;LyCIvIgXjVSyblvcRZtqWAhbGiH8E8ebq5eLmHQkVqU=;73559369939456.00000;2026700.000000000
362389550226156465466534;rUdC3dJGaczsbsX1yAROhabGXoKO5466I243CvEzyeE=;73561386539264.00000;1022900.000000000
170471902051441414089755;pKB2aabR36jp+59j+5Fu89WzvGYbXAuMLLwu+KIdw5U=;73563394906880.00000;0.000000000
422633004095539991146860;eZvCostOa2KMZ3hrL95ol75Q8ON96lf5AV7QXKjmYGI=;73566783368192.00000;1203300.000000000
250792249273484566342860;XLsX3k5KfGmgSwhI4Rx3CraFnZTCLVGdk87n/kTzw9U=;73568790141440.00000;547900.000000000
365842555773730147268662;K8Ya5jS7qmyioQMoob5yCB9LoP/oTG5KUROEQnTTVvI=;73570792327168.00000;0.000000000
488793442329359723433219;OpC/y1J+uL0HtA0VPO9R8NaM/VcF+rztsr7KyYwqBgI=;73572797771776.00000;0.000000000
758519678465554596827835;IBzIB8OYaCwMIVxUujtYZLJKkzzB59A92lZvwTNJW3U=;73574812756992.00000;1019300.000000000
542158198465811361301212;X+hP0406wTTv6ZvVCEQMelvJOLisqllbiE+l1b0/Iik=;73576822927616.00000;0.000000000
179378370257468457169060;Cj/CV7OmSOr5JK/sQ5LKF1vtaSVzIwzAmHxxQVEWvxw=;73578835623936.00000;1016000.000000000
978513484158412566544441;zj0zXMBRMoXBG+2stThEI1k5faWCtX6mAmsPdxbTjlI=;73580847819264.00000;0.000000000
571147531993556935952737;TIpGJX+dO9M4SEHsL5kzMZ3XsKI0SmWd/G4IeR4PPLk=;73582853189632.00000;930600.000000000
398785209019903899653403;3qfFxBSV0IsS3IFX1EDytghNQe7FEgo1S8ZAj21QyOc=;73584863900672.00000;1020300.000000000
854536426978610236888033;g5a7UnwSFpuBaAiM3xS8M2WjW06OjqZF6uHND5/oDZE=;73588304233472.00000;994000.000000000
546388347418377547759174;fDMABwLpM8LSx6U58qsqZEYe9EXUribYDNSvnl/ImyU=;73590314582016.00000;1014100.000000000
431154273040748192024947;Xiv2oWhwUmgB0oqv0baMWUCOeHYZp3mZ6w/SGCEuzbQ=;73592328513536.00000;1020400.000000000
266336502390179908692908;gChbe1VK2eXiDQlbOxBC8eODUpeZxRzR4NnGBs+M4Jg=;73594343524608.00000;1019200.000000000
257402220092447611912042;f0I7SBnDTF28w701FqH3cMwNDzdfhbwMDk2TanteXCE=;73596358641664.00000;0.000000000
533579076635107933801417;U+ks3WnxTmS6s/oYTjWXjlD42gQGCGVNACb7KO43DwE=;73598367647232.00000;0.000000000
404288814739868290532711;ReBDR0LlWudozV4XaWM9vyFQoH8iPjhP778hxgzck/I=;73600380301056.00000;0.000000000
458343344034598850555569;LyoGCmZT+QWmbzvZlX6I4+9iOwKrck3KAQZUeGAxKG4=;73602394645760.00000;0.000000000
766205242298107504829409;O3kyyiDdDZu8ART/mMoW6dmSy0h6EfwKCGjPrBXIA24=;73604409381376.00000;0.000000000
955378285275255596446228;fsx7PXzLpAlEwiUEYs1VbvJvV51TlEMMSHSGWvnucIg=;73606420880896.00000;0.000000000
630815442071405260981706;G/Hr8XYHD51sLjaiTwOkF8vFtoBkEgmZ/g9t1T0+Bog=;73609787742720.00000;990700.000000000
888037628163585844843452;5gbgCS5UGD6XqzjtMad401+hxMbrdiaT2shVU8fyIQw=;73611800561920.00000;0.000000000
317175425788848604666830;OCUcgiXtNnm0XU+L960pMSWY8i5xS47S9/+0pSq0/GE=;73613805704704.00000;0.000000000
711455308863714550116993;Vp6Oltbmt4Yjkt09Df99TQMCI5+fvOl5uC8CpgmZgkA=;73615821433088.00000;2022400.000000000
780969456948937191893537;mBNFMhWMfiTu9v0oP5A+4Gdmin7NqlaZIdfETDDPUxU=;73617845675776.00000;502000.000000000
743944641587175183942433;AGgwbEejSACurptVEQMX4xP9+AoZu+6do+WEZ/TrHpA=;73619862418432.00000;0.000000000
818311185783582720278184;7y4NvddMj0+CClZvKR7aGF/9S7GwnQketicA7AAkXWk=;73621880396800.00000;0.000000000
