6311;72988826841088.00000;72988235089408.00000
8412;72990574507776.00000;72990262342144.00000
8887;72992621363712.00000;72992286714624.00000
8279;72994491369216.00000;72994293741824.00000
8489;72996616833792.00000;72996309838848.00000
9673;72998571241216.00000;72998366456576.00000
6203;73000609049344.00000;73000379245312.00000
4376;73002654468096.00000;73002411993600.00000
2403;73004703370752.00000;73004430845696.00000
3073;73006656947200.00000;73006440239616.00000
2536;73010435187968.00000;73009936368128.00000
4109;73012179286016.00000;73011944391680.00000
2096;73014226656000.00000;73013963662592.00000
8080;73016275224064.00000;73015998936320.00000
1111;73018323084032.00000;73018017073920.00000
1961;73020371497728.00000;73020036502784.00000
8467;73022944892416.00000;73022046819840.00000
7917;73024272108032.00000;73024055650048.00000
7265;73026309322752.00000;73026065416704.00000
2001;73028357332224.00000;73028074311680.00000
5965;73031734961920.00000;73031327450880.00000
1526;73033688536064.00000;73033339708928.00000
3698;73035729889536.00000;73035346459392.00000
5086;73037572333312.00000;73037369172224.00000
6059;73039724959744.00000;73039385274880.00000
2990;73041592418304.00000;73041397419008.00000
1761;73043614768384.00000;73043402803968.00000
7656;73045660862720.00000;73045440208384.00000
5113;73047711055104.00000;73047459984640.00000
5707;73049759792384.00000;73049464717312.00000
5236;73053549730048.00000;73053051629824.00000
2543;73055393016832.00000;73055062171392.00000
1531;73057439310592.00000;73057082382336.00000
1518;73059386763008.00000;73059093936384.00000
9541;73061540585216.00000;73061107120128.00000
8197;73063479777280.00000;73063133651712.00000
3476;73065435352064.00000;73065155150592.00000
1559;73067370996224.00000;73067170965248.00000
4565;73069428640512.00000;73069192402176.00000
7570;73071467290112.00000;73071210733824.00000
5797;73075154338816.00000;73074541575680.00000
3499;73076894872832.00000;73076544632320.00000
1707;73078757878016.00000;73078560961024.00000
3893;73080786050048.00000;73080575461376.00000
2557;73082835384064.00000;73082582257152.00000
9036;73084988327936.00000;73084589808384.00000
7402;73087545958144.00000;73086604172544.00000
8320;73088875437824.00000;73088621104896.00000
5271;73090839570176.00000;73090639147776.00000
9770;73092869752832.00000;73092671284480.00000
3737;73096461061632.00000;73095960470272.00000
9468;73098299061504.00000;73097969863936.00000
9342;73100346523392.00000;73099986620416.00000
3576;73102290798592.00000;73101995289600.00000
7236;73104237177856.00000;73104002180608.00000
4519;73106388652800.00000;73106018309120.00000
1575;73108332468992.00000;73108033237504.00000
8160;73110382907136.00000;73110039756800.00000
4383;73112326149888.00000;73112061447680.00000
1534;73114374747392.00000;73114067058944.00000
7107;73118061541376.00000;73117655258880.00000
5188;73119904576768.00000;73119663435264.00000
9006;73122055714816.00000;73121673556480.00000
5228;73123897678336.00000;73123685348608.00000
4294;73125947778304.00000;73125699135744.00000
1203;73127993511168.00000;73127709686272.00000
8926;73129943944192.00000;73129726053632.00000
6908;73131991048704.00000;73131738225152.00000
1929;73134037061376.00000;73133757926400.00000
4757;73136089949440.00000;73135775947264.00000
2412;73139564750336.00000;73139053766400.00000
6866;73141312627200.00000;73141062093312.00000
5623;73143865595904.00000;73143068180480.00000
9926;73145300293376.00000;73145082295296.00000
7359;73147451286784.00000;73147097154048.00000
8742;73149307122176.00000;73149111794432.00000
8823;73151341996288.00000;73151128993792.00000
8704;73153492183040.00000;73153138664960.00000
4835;73155350339328.00000;73155152463872.00000
6085;73157382594816.00000;73157171767552.00000
7980;73160766250496.00000;73160383245312.00000
1500;73162662022912.00000;73162391036672.00000
6632;73164655092480.00000;73164393098240.00000
7883;73166638390784.00000;73166434392064.00000
2727;73168696119296.00000;73168496123136.00000
8980;73170769065216.00000;73170507062016.00000
7847;73172743964160.00000;73172514470912.00000
5651;73174806750720.00000;73174525643776.00000
6825;73176779171584.00000;73176534999040.00000
5378;73178747235584.00000;73178547752960.00000
6517;73182571341056.00000;73182163660288.00000
5090;73184418553600.00000;73184168860672.00000
6707;73186464950528.00000;73186176380928.00000
1388;73188615268608.00000;73188182561792.00000
3020;73190458539520.00000;73190191980800.00000
5785;73192412882176.00000;73192205327104.00000
5175;73194451872000.00000;73194212798464.00000
7870;73196501705728.00000;73196227343872.00000
5738;73198500559104.00000;73198235554560.00000
5363;73200606486272.00000;73200253368576.00000
31994660224495;73224969229824.00000;73224558944768.00000
11407264162486;73226755817728.00000;73226566811904.00000
36903838487571;73228860323328.00000;73228575486720.00000
62622873462216;73230806872576.00000;73230591862784.00000
65781969063336;73232851974912.00000;73232608019456.00000
39660257323633;73234900619520.00000;73234627553792.00000
99989647093408;73236959587328.00000;73236648583168.00000
30790645737241;73239099190784.00000;73238664955136.00000
24476286248513;73240861491968.00000;73240672249600.00000
93780445851847;73242989544192.00000;73242681243392.00000
45048364567438;73246678150656.00000;73246165600000.00000
11652328637930;73248725026048.00000;73248181465600.00000
57384880074353;73250475054592.00000;73250187409920.00000
52689123652886;73252416532224.00000;73252190778880.00000
57754846694709;73254459716352.00000;73254203569920.00000
69669620478337;73256612908800.00000;73256210843392.00000
59258615454666;73258452164096.00000;73258225362688.00000
16352786681978;73260960831744.00000;73260231043584.00000
25282509959537;73262550032128.00000;73262235086592.00000
19749456784120;73264499684096.00000;73264241675008.00000
40204822323692;73267871414528.00000;73267486110720.00000
62145464589701;73269716604160.00000;73269494045184.00000
25390758783913;73271765884928.00000;73271499816704.00000
74779578972940;73273716646400.00000;73273506867456.00000
51089648759505;73275769123328.00000;73275513816576.00000
92108252329408;73277810614272.00000;73277525617920.00000
70291535843543;73279788243200.00000;73279540235008.00000
84636568806809;73281903589120.00000;73281556865536.00000
24391815986030;73283951500800.00000;73283585992192.00000
